AvgX,AvgY,AvgZ,MedianX,MedianY,MedianZ,2X,2Y,2Z,SkewX,SkewY,SkewZ,KurtosisX,KurtosisY,KurtosisZ,MinX,MinY,MinZ,MaxX,MaxY,MaxZ,Slope,MeanTA,2TA,SkewTA,KurtosisTA,AbsX,AbsY,AbsZ,AbsMeanX,AbsMeanY,AbsMeanZ,AbsMedianX,AbsMedianY,AbsMedianZ,Abs2X,Abs2Y,Abs2Z,AbsSkewX,AbsSkewY,AbsSkewZ,AbsKurtosisX,AbsKurtosisY,AbsKurtosisZ,AbsMinX,AbsMinY,AbsMinZ,AbsMaxX,AbsMaxY,AbsMaxZ,AbsSlope,MeanMag,2Mag,MinMag,MaxMag,DiffMinMaxMag,ZCR_Mag,AverageResultantAcceleration,label
0.702476681,9.730281716,0.822263682,0.489950725,8.49271212,-0.111532939,2.935488732,7.134415941,5.592038967,0.290083565,0.012385667,0.475886654,0.386417202,-1.361435474,0.342276918,-12.93367359,-5.951805468,-13.70298798,12.07503149,19.536686,18.20893421,47.89017964,0.879129865,0.540194817,-1.134429227,0.692186241,2.330579313,6.374846755,4.368246483,2.359587952,10.00931744,4.2995804,1.923657107,8.49271212,3.221816948,1.882029166,6.737275706,3.668452299,1.302404308,0.156513894,1.24911081,2.302996819,-1.514917772,1.273263312,0.000314487,0.00040533,0.001032789,12.93367359,19.536686,18.20893421,29.67264253,186.6201427,155.7646689,0.173358264,654.7956455,654.6222873,0,186.6201427,2
0.167523323,9.605203588,0.875777288,-0.01280406,8.555344812,-0.075568496,3.050824837,7.11662546,5.235452774,0.092870503,0.010133261,0.353888698,1.057422846,-1.33557485,0.119886825,-14.02127944,-6.396877147,-14.98842322,11.32969041,19.536686,17.65357369,48.79263605,0.895043943,0.551885958,-1.227682107,0.889180134,2.334463644,6.340553299,4.198597569,2.329403927,9.925900821,4.139827297,1.834148077,8.555344812,3.343424802,1.977003676,6.661959743,3.322041675,1.500822605,0.177234093,1.17383063,2.893887016,-1.510578793,1.163946137,0.000174013,0.000594532,0.001624478,14.02127944,19.536686,17.65357369,29.83021251,180.403792,154.5405512,0.189119789,633.9908537,633.8017339,0,180.403792,2
4.438258324,9.041262778,-0.940294944,4.79231644,8.303702946,-0.774382873,5.476155869,6.84782651,2.888654474,0.051416547,-0.015264098,-0.147794923,-0.96043597,-1.314818721,0.137001821,-6.768553039,-6.834325311,-13.16901237,18.01956412,19.53637231,10.31335524,43.14262432,0.747906178,0.504474375,-1.818557602,3.197917068,4.651251074,6.141791359,2.369005471,5.806953712,9.411099771,2.427293473,4.960602396,8.303702946,2.059320976,3.995410757,6.329865155,1.826435882,0.607069242,0.176944193,1.171971184,-0.449648868,-1.515286279,1.931159737,0.002812367,0.000440912,0.001479597,18.01956412,19.53637231,13.16901237,29.65872348,187.5374665,174.8735013,0.670856677,663.7489139,663.0780572,0,187.5374665,2
0.058333562,9.348840907,-1.16281864,0.541340006,8.9704113,-0.77527806,3.825345871,7.826532251,3.54347243,-0.149448502,-0.042611988,-0.835487729,-0.447223028,-1.485025811,1.627435513,-10.631464,-5.411048032,-16.70121263,12.46045151,19.53629273,11.5511298,44.20182378,0.815036538,0.693277009,-1.148795074,0.631486189,3.113080124,7.113002069,2.684195969,3.119250501,9.880566002,2.748076312,2.76302874,8.9704113,2.075064762,2.214788755,7.14339575,2.520984318,0.693589747,0.118477644,1.928839561,-0.097386404,-1.635259506,4.956847805,0.000216932,0.000485164,0.0002635,12.46045151,19.53629273,16.70121263,28.56268413,177.1853507,149.4417041,0.309651658,477.3481823,477.0385306,0,177.1853507,2
0.677776377,9.546471092,-1.194686709,1.260517881,9.445768471,-0.725266814,4.04931295,7.664882184,3.43982771,-0.254192647,-0.099748481,-0.809343269,-0.336370871,-1.458871465,1.299473029,-11.19335744,-5.202799793,-16.49328637,12.79580501,19.53662472,8.572512912,42.61236128,0.817116407,0.672294948,-1.244263204,0.935865552,3.29181207,6.963431727,2.678717201,3.405226007,10.03372216,2.715043981,3.116400957,9.445768471,2.062549643,2.293215704,7.014863458,2.42635646,0.752579706,0.061672345,1.828453684,0.316595393,-1.628834017,4.625889502,0.000262041,0.001557902,0.000320438,12.79580501,19.53662472,16.49328637,28.58955544,179.9865914,147.3213653,0.283662437,574.2427173,573.9590548,0,179.9865914,2
0.301834909,10.02612762,-0.113096927,0.848337526,10.01951864,0.339877771,3.420914327,4.154385591,4.839824297,-0.627007402,0.176330241,-0.760820326,0.023593734,-0.362733866,1.705844575,-11.53324344,0.463573246,-17.49898716,8.882104664,19.46706102,14.7553797,42.64109717,1.09083773,0.306040449,-0.890466661,0.027329704,2.736990575,3.254088436,3.533180497,2.787112019,10.02612762,3.523574398,2.516627785,10.01951864,2.540539521,2.006104048,4.154385591,3.319486929,0.906976383,0.176330241,1.738026392,0.740283504,-0.362733866,3.189768016,0.000133268,0.463573246,6.25E-06,11.53324344,19.46706102,17.49898716,28.29062585,153.0036507,104.9793365,7.199491064,590.0211653,582.8216742,0,153.0036507,2
0.207654857,9.933658873,0.197534141,0.906359264,10.05189761,0.544760806,4.023438701,4.406314775,4.808494106,-0.631471146,0.03435964,-0.584361766,-0.154666816,-0.580946106,1.672357589,-16.36489902,-2.383508386,-17.4758018,8.580321857,19.43502879,17.68226749,48.31565425,1.042679469,0.326796772,-0.811819427,-0.011946224,3.28283587,3.558408382,3.535851114,3.313359691,9.93631188,3.553752822,3.038313727,10.05189761,2.611097867,2.291496151,4.400327908,3.244891422,0.866464749,0.042023013,1.690327839,1.024276189,-0.596621527,3.073893026,0.001302534,0.09249999,0.000220865,16.36489902,19.43502879,17.68226749,30.89588134,157.4749494,109.4939199,7.231119315,658.4503876,651.2192683,0,157.4749494,2
0.324248999,10.03349514,0.154214735,0.831843215,10.03856526,0.462616671,3.920767736,4.333653966,5.138023685,-0.509454932,0.104296323,-0.27053141,-0.142689094,-0.524871103,0.903371281,-12.20965003,0.641510788,-16.72001601,10.92445088,19.39702865,16.09682569,44.31592461,1.036568601,0.315010747,-0.625012743,-0.366316329,3.163835642,3.448690651,3.891443927,3.207162204,10.03349514,3.902086768,2.94649794,10.03856526,2.937518481,2.278141204,4.333653966,3.345771916,0.82575317,0.104296323,1.419954935,0.476781822,-0.524871103,1.920254555,0.00083008,0.641510788,0.002131063,12.20965003,19.39702865,16.72001601,27.9340726,161.3418591,113.1504766,10.1262278,663.1749998,653.048772,0,161.3418591,2
-1.72680678,10.19136828,-0.971875865,-1.646804535,10.64493695,-0.864102296,4.519768742,4.859112086,3.586644574,-0.080164614,-0.377653443,-0.278487162,-0.242285527,-0.313590038,0.090152241,-15.58156572,-2.918014237,-15.03695475,11.98920243,19.47900524,10.55061314,43.77781822,1.014158201,0.418823414,-1.095350502,0.679159188,3.579473413,3.881551956,2.908892802,3.865222899,10.25935514,2.978411075,3.31806388,10.64493695,2.55461536,2.910011331,4.713846687,2.221770893,0.916682933,-0.253035162,1.27898458,0.411484852,-0.550472896,2.191648149,0.00235313,0.005461265,0.001776047,15.58156572,19.47900524,15.03695475,29.12022284,164.6839036,94.9401707,9.032410975,510.4661969,501.4337859,0,164.6839036,2
-0.937578343,10.29793445,-1.04293933,-1.009155664,10.87147199,-0.94540258,4.747282012,5.525495009,3.731909441,-0.024181277,-0.596026922,-0.271843723,-0.471803018,-0.142620808,0.011731805,-14.52750955,-5.573925714,-14.60746348,11.90283275,19.36661776,9.503726124,43.61127339,0.98815548,0.479344117,-1.435176027,1.608596899,3.802144179,4.423084758,3.048970022,3.898970693,10.59278217,3.125595111,3.404645849,10.87147199,2.798948697,2.865536201,4.936643897,2.289984474,0.678643724,-0.211563463,1.248606241,-0.269555334,-0.853496181,2.266312071,7.70E-05,0.013027822,0.000123552,14.52750955,19.36661776,14.60746348,28.26627178,174.9976104,104.0850716,1.783684744,512.3952221,510.6115373,0,174.9976104,2
-1.162329673,10.25001143,-0.965773518,-1.332579865,10.61877377,-0.642369317,4.794649529,5.638511077,3.961565589,0.006073124,-0.55782151,-0.359168979,-0.559380996,-0.249808087,-0.083666762,-15.54040342,-4.727624887,-15.34556969,11.04587526,19.4317801,9.723482962,43.80598663,0.971461516,0.480413095,-1.394648077,1.364655496,3.883228936,4.523689292,3.240644506,4.055290326,10.5623449,3.2673016,3.62977741,10.61877377,2.880722016,2.809218453,5.02904542,2.439219398,0.679459932,-0.176290612,1.190899781,-0.090946007,-0.919338926,1.86514332,0.000318413,0.002909737,0.000150682,15.54040342,19.4317801,15.34556969,29.23109868,177.8098624,106.6193359,1.579827708,544.3040281,542.7242004,0,177.8098624,2
0.182596,-8.849853564,0.770254185,-0.001371871,-9.225198461,0.880875085,4.178243972,7.64861361,3.827008466,0.510334376,0.147514574,-0.051913658,0.574103785,-1.335946486,0.060593679,-10.20254392,-19.52621526,-13.27317272,17.15411195,8.021664904,13.5634579,47.19615519,-0.777987265,0.666139344,1.094886155,0.130581466,3.252734341,6.784952613,3.053262087,3.248596288,9.576351509,3.131560172,2.650769926,9.225198461,2.631739072,2.633604321,6.716575109,2.330456423,1.323926593,0.060033002,1.048668325,2.301357238,-1.49967715,0.998891945,0.000213209,0.004350263,0.000863141,17.15411195,19.52621526,13.5634579,29.3138778,169.5359233,148.9939658,0.046145871,685.307711,685.2615651,0,169.5359233,2
0.884929355,8.977123969,0.328296918,1.396299256,9.274343358,0.207359604,5.55872539,7.684921111,4.596771917,-0.338474988,-0.23678757,0.101127284,0.063379782,-1.093097999,0.846709742,-17.3620286,-11.53282629,-14.68699135,16.14093657,19.53558469,17.42274559,55.84559107,0.765508071,0.60106411,-1.047630807,0.219989583,4.397977507,6.694387317,3.527495192,4.514621534,9.866416618,3.52967635,3.854852019,9.327894657,2.826335214,3.361154617,6.503669541,2.962660694,0.912312408,0.080957439,1.437704998,0.461936073,-1.445076043,2.252924368,0.000745585,0.009159759,0.002358531,17.3620286,19.53558469,17.42274559,31.403269,192.5483447,160.6704969,0.197077611,811.2187243,811.0216467,0,192.5483447,2
0.025750095,9.051154801,0.340505673,0.301687482,9.535461503,0.461846662,5.154684693,7.685424091,4.704329922,-0.403736517,-0.318072424,-0.017093651,0.175188822,-0.912062457,0.895109849,-17.73363918,-11.28104521,-16.08172786,13.15816202,19.53607454,17.58370769,55.1122473,0.792706703,0.621391156,-1.20050926,0.688963158,4.142858675,6.636818429,3.567014539,4.143988283,10.04292023,3.583525095,3.626942917,9.605236922,2.773847801,3.065270141,6.334483614,3.066406691,1.164085122,0.077231656,1.424231051,1.724046213,-1.412060141,2.004183218,0.000939273,0.011645337,0.001332997,17.73363918,19.53607454,17.58370769,31.69845235,189.7889422,154.1451775,0.120188064,786.0684133,785.9482252,0,189.7889422,2
-1.510250326,8.612052976,0.410972244,-1.23492482,10.37735921,0.7589046,4.389033962,8.377910975,3.22660062,-0.531562704,-0.63293576,-0.405799716,0.562528155,-0.512999338,0.243377659,-16.87935826,-14.41436873,-11.05706614,11.07480047,19.52692702,11.53993719,49.43754755,0.766065268,0.787141467,-1.548184481,1.178306512,3.364231487,7.064777467,2.522760175,3.496638464,10.39611778,2.585241942,2.608398082,10.89895241,2.124866633,3.052256696,6.022599661,1.973637456,1.468833965,-0.148629159,1.010565508,2.128160908,-1.242419184,0.852423957,0.000286692,0.004974669,0.001505048,16.87935826,19.52692702,11.53993719,28.26915452,176.4638692,139.4931852,0.036021664,593.1469095,593.1108878,0,176.4638692,2
0.061741334,8.418242366,0.624070007,-0.047202682,9.742641159,0.784052229,4.017625368,8.323076712,2.910651072,-0.064923605,-0.593063861,-0.212667764,0.876684153,-0.530634256,0.726229877,-14.88443274,-14.90918276,-10.35977708,12.958642,19.53273262,13.06885701,50.10372483,0.790366347,0.808435891,-1.589216318,1.173138715,2.943451189,7.004261489,2.206710798,2.942047467,10.19478961,2.307215312,2.001793227,10.30385092,1.837520711,2.736415489,6.016717898,1.880757291,1.303029735,-0.093894499,1.199944724,1.124235604,-1.269220353,1.737720148,0.000208659,0.000260424,0.00251773,14.88443274,19.53273262,13.06885701,27.81702391,165.1304782,139.208061,0.019308671,594.6902037,594.670895,0,165.1304782,2
-1.692957589,8.446243396,0.616123917,-1.239537549,9.781418797,0.992593972,4.118335729,8.137959487,2.857587358,-0.796186247,-0.562520843,-0.468387518,0.953203704,-0.578877796,0.658078974,-17.25355241,-15.8538248,-10.53256736,9.003772522,19.53528591,11.51340248,49.27333006,0.77554071,0.803998774,-1.565802439,1.171394691,3.102502453,6.826136059,2.19489993,3.267699114,10.11393824,2.332361383,2.319892348,10.15481112,1.937265612,3.02449903,5.938715787,1.761997391,1.705476029,-0.062380341,1.185117807,2.9364314,-1.207022441,1.59479257,4.90E-05,0.001123867,0.000725211,17.25355241,19.53528591,11.51340248,28.4922552,165.9219218,138.5550964,0.311199306,635.2041443,634.892945,0,165.9219218,2
3.425826429,8.394418369,0.81016327,4.016862585,7.349139387,1.143702369,5.316076011,6.876137549,2.570100959,-0.211277712,0.141800095,-1.022267496,-0.731178092,-1.455226846,2.002405033,-13.86298617,-4.579252673,-12.12985989,17.55578685,19.53542775,9.020068787,44.89962799,0.770311669,0.507263348,-0.748856334,-0.1664598,4.51952719,6.216450812,1.944345995,5.315333662,8.618540546,2.146601461,5.210461935,7.349139387,1.853088681,3.42656246,6.592998451,1.628865893,0.421017215,0.227805852,1.373931542,-0.418696553,-1.509301208,3.090114996,0.006084215,0.002518243,0.000189016,17.55578685,19.53542775,12.12985989,28.92499839,164.9920959,148.9805737,0.218783435,651.1940253,650.9752419,0,164.9920959,2
2.987688892,8.518856408,0.726665423,3.363192524,7.564464086,1.162229449,5.189620124,6.789695616,2.499176913,-0.158673657,0.127913276,-0.914083163,-0.760838346,-1.489488324,1.34828082,-13.42909094,-3.21200334,-10.64241801,17.5325351,19.51946626,8.521943818,42.92568883,0.802903187,0.49551979,-0.590049118,-0.69395868,4.406445511,6.1671511,1.931157757,5.007775346,8.668232484,2.116120663,4.735046004,7.564464086,1.899937226,3.282957247,6.59789197,1.515015393,0.470789496,0.186008019,1.258288948,-0.446058233,-1.527626142,2.589339475,0.002674483,0.000603943,5.60E-05,17.5325351,19.51946626,10.64241801,28.31151477,161.2894129,141.9020749,0.307272497,654.4159122,654.1086397,0,161.2894129,2
2.54682592,8.529702721,0.736814328,2.795550787,7.469659655,1.132033027,5.049420698,7.132558137,2.682962246,-0.099772534,0.117199524,-0.769598675,-0.893272627,-1.458967942,1.413713118,-11.22266937,-5.050506346,-12.47255558,14.74860694,19.53541021,8.793296327,41.6078231,0.781149826,0.544845478,-0.713946617,-0.48934673,4.29828282,6.448047377,2.031246691,4.759992351,8.825613468,2.215512277,4.502803325,7.469659655,1.903477639,3.053302214,6.762904328,1.68283508,0.487281604,0.221303577,1.343115866,-0.377082879,-1.526747389,2.534583603,0.002240927,0.002674916,0.001318166,14.74860694,19.53541021,12.47255558,27.46843318,163.3389517,147.1543894,0.093793716,589.0763695,588.9825758,0,163.3389517,2
-3.08886508,8.070236836,1.619883445,-2.396631219,8.315946885,1.747730335,5.262363405,7.297306339,3.884928127,-0.35662241,-0.140033345,-0.152399743,-0.142554541,-1.059848422,-0.258059428,-17.934165,-11.09576953,-11.67890847,13.29746969,19.53494438,14.16880102,50.81101973,0.704459378,0.623863619,-1.123758455,0.18308808,4.18201526,6.231643627,3.087201102,4.676256538,9.049899969,3.434076901,3.468925428,8.356577465,2.969616071,3.919702591,6.039523043,2.433563932,1.074275389,0.233463181,0.747055938,0.411652447,-1.270493791,-0.003730271,8.22E-05,0.000673822,0.000108447,17.934165,19.53494438,14.16880102,30.06610883,173.3131917,153.0923238,0.076490493,659.165483,659.0889925,0,173.3131917,2
-2.382608712,8.137998768,1.823329143,-1.756237388,8.557176582,1.843053223,5.233032378,7.374634546,3.932273199,-0.209411576,-0.200435133,-0.14320723,0.280880382,-0.971292269,0.010540477,-17.50915945,-11.40294281,-12.48307073,15.92311104,19.53523512,12.96983415,52.17986135,0.724779598,0.632784302,-1.166952438,0.315482326,4.062875673,6.282091201,3.046498558,4.323815062,9.157305144,3.500702828,3.023805511,8.681000143,2.834234981,3.789966069,6.062425074,2.555552748,1.109655294,0.186024412,0.894671745,0.419762021,-1.269430472,0.193575728,0.002483829,0.000105377,0.002031445,17.50915945,19.53523512,12.96983415,29.26207259,172.4443402,153.2839561,0.250849879,645.0963526,644.8455027,0,172.4443402,2
-2.700765502,8.064427612,1.681410033,-2.134521592,8.043063144,1.929807262,5.509948654,7.399949,4.059469955,-0.336418746,-0.136172979,-0.230787059,-0.097053944,-1.025377221,-0.329897886,-18.69703112,-9.818842634,-10.69125032,13.78219886,19.53466203,12.11775232,49.36374396,0.702222182,0.618487752,-1.088513313,0.118771169,4.371809505,6.280916213,3.206135751,4.705379083,9.09711291,3.625411969,3.541982219,8.190636412,3.095062288,3.938341191,6.085535049,2.482147404,1.093902631,0.25729191,0.673630047,0.561382968,-1.257524476,-0.347793584,0.000884326,0.006155575,0.000957271,18.69703112,19.53466203,12.11775232,29.62642725,176.7369306,153.3076093,0.177702843,653.3658884,653.1881855,0,176.7369306,2
-0.176325714,9.325407337,0.814883053,0.227369878,9.503125829,1.033441172,4.017595777,7.320624177,4.902894137,-0.379003095,-0.17536092,-0.363596888,0.136736797,-1.216145321,0.719732724,-15.10288223,-8.915948539,-16.16898021,10.76935699,19.53610606,16.3817805,50.38297527,0.865461124,0.556676959,-1.448020553,1.437392853,3.199149038,6.475423408,3.656658763,3.187093063,9.931912427,3.771089009,2.697999526,9.503125829,2.84849104,2.452116702,6.47378427,3.237125191,1.111360987,0.087334211,1.154591554,1.395839501,-1.516510471,0.811372892,0.003182819,0.001383301,0.000763906,15.10288223,19.53610606,16.3817805,29.63012016,181.4133331,151.6387724,1.17673326,615.8897723,614.713039,0,181.4133331,2
-0.417064637,9.423061566,0.94280778,0.009390025,9.976203829,1.370305643,4.02198015,7.322969135,4.919433887,-0.423674731,-0.277333305,-0.440909558,0.292236277,-1.126142124,0.746781006,-15.72001166,-8.033222597,-15.59510665,13.1605081,19.53530372,16.19982658,51.03945379,0.870478199,0.571711154,-1.515152726,1.586250288,3.191635085,6.472957796,3.657334285,3.174650293,10.12743715,3.836127973,2.631928241,9.976203829,2.88438635,2.504027832,6.312892301,3.220474329,1.256889181,0.034893751,1.154723997,1.907726426,-1.528324108,0.736355168,0.003398325,0.004546322,0.000910733,15.72001166,19.53530372,16.19982658,29.84740012,183.8437479,147.3830808,1.952978823,557.2024487,555.2494699,0,183.8437479,2
-0.214399496,9.535439245,0.935019316,0.255537077,10.00972737,1.37902691,3.926748538,6.991139223,4.739672094,-0.438289945,-0.298768801,-0.402531204,0.198998989,-0.986383442,0.628053292,-15.35579165,-7.418954434,-14.5775355,12.26398196,19.53580994,17.23129069,50.01212493,0.899624894,0.558034495,-1.688479089,2.285208359,3.097788572,6.053681209,3.547538995,3.079410633,10.15287776,3.729479092,2.549221656,10.00972737,2.85567048,2.445590065,6.059504031,3.070418907,1.124799502,0.043409234,1.108843,1.32248673,-1.427380988,0.71227227,0.001746299,6.26E-05,0.00105657,15.35579165,19.53580994,17.23129069,30.23694927,178.5896223,143.6092871,0.380503717,637.846667,637.4661633,0,178.5896223,2
2.90686786,9.378186801,0.0174346,2.633025408,9.427624688,-0.021728647,2.545655405,5.180984316,2.512355626,0.735385576,0.039262022,-0.177572217,1.209149119,-1.265052854,0.672226521,-3.999090232,-0.230266003,-8.6558281,14.07314567,19.27633849,7.844767957,31.29509545,1.132434543,0.232826953,-1.741008256,4.830091003,1.899682839,4.567079582,1.892681196,3.13608979,9.378555534,1.89250128,2.647433188,9.427624688,1.400437891,2.257198317,5.180316695,1.652288205,1.316864896,0.039763747,1.278399088,2.023610957,-1.265860067,1.152802079,0.001851364,0.023417356,0.000136305,14.07314567,19.27633849,8.6558281,25.36921946,136.0286319,116.7204586,0.506085017,443.1500234,442.6439384,0,136.0286319,2
2.657830621,9.203323806,-0.289973762,2.165308624,9.51124479,-0.452663858,3.301415776,6.599087542,3.221833167,0.985001912,-0.124409752,-0.091540362,1.186670998,-1.28494382,0.822449194,-4.923512961,-5.253168907,-12.61992439,15.87102764,19.50737349,9.854539463,39.37764472,0.96455684,0.512516589,-2.033133879,3.777044552,2.495105756,5.81392838,2.392466048,3.148998002,9.46004883,2.422965948,2.322657264,9.51124479,1.785624619,2.8366746,6.225412764,2.143016163,1.579830253,0.006694829,1.359387695,2.477926018,-1.427671946,1.490344706,9.85E-05,0.001337994,0.001635976,15.87102764,19.50737349,12.61992439,28.13526281,156.6654994,149.1317455,0.002056093,613.4052669,613.4032108,0,156.6654994,2
3.571841556,9.094980086,-0.011383356,2.859620599,10.0220842,-0.250164912,3.792848367,6.85785286,3.164688642,0.937984662,-0.250303256,-0.016054868,0.763640197,-1.225395399,0.386769336,-4.003738005,-6.248567116,-12.28483489,17.39865534,19.47468573,9.449384593,39.90143449,0.873746815,0.588802953,-1.912491361,2.96313782,2.919228753,6.017054476,2.435502921,3.929807757,9.570812472,2.436365396,2.908055168,10.0220842,1.897245541,3.420512113,6.176312819,2.019528032,1.343362869,-0.05037148,1.154938878,1.429420838,-1.440080732,0.997764245,0.000591804,0.000679327,0.00086983,17.39865534,19.47468573,12.28483489,28.85871338,166.8957432,155.56148,0.09170576,618.9137698,618.822064,0,166.8957432,2
-0.196441618,7.979049946,0.427974688,-0.792651757,7.208562211,0.627745646,6.19444149,8.777009549,7.543139226,0.190003506,-0.173342274,-0.214419359,-0.785111263,-1.229868761,-0.527931309,-16.57056241,-13.06050134,-18.46888604,15.76112296,19.53637867,17.64292532,58.4119627,0.534,0.647556757,-0.714637334,-0.508590817,5.173711192,7.704059951,6.090361614,5.188175397,9.845761623,6.115072846,4.852607056,7.950758465,5.506004709,3.389381135,6.614860977,4.436393937,0.420062612,0.216758729,0.539234736,-0.616321392,-1.472513456,-0.570436459,0.001625316,0.001913355,0.001149319,16.57056241,19.53637867,18.46888604,31.57819361,236.1632894,170.5243995,0.065682677,668.8859332,668.8202506,0,236.1632894,2
-0.292128281,8.073123246,0.442984548,-0.744468032,7.458366609,0.360187499,6.208909675,8.789378397,7.333305708,0.140567049,-0.188638321,-0.199363274,-0.712661026,-1.251165036,-0.402975727,-17.48777788,-13.16200905,-18.6739585,15.44584624,19.56297315,17.15974913,58.64812581,0.536846194,0.658322046,-0.709042548,-0.51084528,5.149958276,7.784901359,5.839471408,5.170763987,9.895167092,5.849306032,4.803931407,8.196352356,5.017550081,3.448841507,6.671470673,4.444476091,0.478844332,0.175844413,0.610129604,-0.527031479,-1.508334549,-0.553938683,0.003022812,0.000671462,0.001395779,17.48777788,19.56297315,18.6739585,32.20349214,235.0087949,168.6935949,0.302926344,734.7506019,734.4476756,0,235.0087949,2
-0.436139322,8.156919933,0.413636058,-1.061469509,7.853439544,0.438267182,6.160944976,8.744846038,7.207388887,0.2008437,-0.208944755,-0.144968901,-0.624406442,-1.235046009,-0.369568735,-16.84683101,-13.67101098,-18.50931301,16.69297834,19.53627023,17.02978562,59.0818912,0.540739332,0.66586274,-0.746435632,-0.419802965,5.101662294,7.719822804,5.730541631,5.142378066,9.953692549,5.745349421,4.792547052,8.378659798,4.85558214,3.420360988,6.627673324,4.370678667,0.557049516,0.163504696,0.659745685,-0.300347862,-1.500628077,-0.474595466,0.003448444,0.004130131,0.001047387,16.84683101,19.53627023,18.50931301,31.74523475,233.243925,165.7907724,0.008256842,672.2424804,672.2342236,0,233.243925,2
3.489341535,8.839964354,0.031034661,3.280551349,9.357367427,0.262061673,3.470983003,6.245959186,2.899308867,0.261796647,-0.114656823,-1.786183096,-0.292572505,-0.993466802,5.650081394,-5.190367264,-6.189328164,-15.48795179,14.52760468,19.51405613,8.406959257,40.25455447,0.884317908,0.560409236,-1.999773724,4.007269504,2.752760582,5.370213033,1.926242447,3.978051449,9.177299786,1.929866209,3.393536227,9.357367427,1.330204322,2.8978788,5.73873603,2.163775904,0.81709651,0.11645325,2.742419803,-0.023340992,-1.229579733,9.447877376,0.000468941,0.004959792,0.000125028,14.52760468,19.51405613,15.48795179,28.83600684,149.7768541,133.6370232,0.020656672,647.0275981,647.0069414,0,149.7768541,2
3.423429277,8.943873763,0.267683993,3.330068187,9.417953739,0.464778442,3.110008372,5.982773113,2.73460794,0.16470832,-0.078287359,-1.771477875,-0.068318204,-1.112666802,5.847805097,-7.244781296,-6.807165008,-15.52772885,14.45334491,19.49053258,11.16894588,43.30230966,0.924795238,0.503318115,-2.103637526,5.198669634,2.46041909,5.184512451,1.827746923,3.794941025,9.12024589,1.865624907,3.410318259,9.417953739,1.284998843,2.643856212,5.71025499,2.017073458,0.727440439,0.053063613,2.644032109,-0.050694593,-1.265708063,9.092640316,0.003025564,0.002039952,7.43E-05,14.45334491,19.49053258,15.52772885,28.80488032,144.7189886,125.2508911,0.05034107,678.8262222,678.7758811,0,144.7189886,2
3.373265998,9.022960386,0.046978935,3.160429092,9.545356717,0.236008906,3.312865352,6.135026867,2.73916469,0.297634238,-0.133764502,-1.52780202,-0.193146034,-1.012745792,4.28803165,-4.528308399,-5.165279364,-13.48956114,13.91391961,19.50578548,7.032255139,37.01245949,0.904631018,0.551803062,-2.157972249,4.659770239,2.591732779,5.260351705,1.876143063,3.848907754,9.319332587,1.880269529,3.223503297,9.545356717,1.304143424,2.745783154,5.674635165,1.992289068,0.908831382,0.083267486,2.425565224,0.230507619,-1.240991637,7.377395735,0.000790624,0.004382036,1.63E-05,13.91391961,19.50578548,13.48956114,27.49268476,148.9020557,129.7221628,0.081215861,565.8187915,565.7375757,0,148.9020557,2
1.842102806,7.282003214,0.061750229,1.75486517,6.961241503,0.062287841,7.142163853,8.588194427,6.66347566,0.073388382,-0.104894424,0.111438987,-0.684527465,-1.272127153,-0.363080485,-15.25797322,-11.44437612,-17.43193116,18.50291823,19.59301971,18.18924288,58.06880205,0.473987674,0.668833827,-0.692681809,-0.554509485,5.842253296,7.526896346,5.472078902,6.019511556,9.261432655,5.47222887,5.396475692,7.676592654,4.752952107,4.261881647,6.403502417,3.80200501,0.614384884,0.263423971,0.850080433,-0.380901859,-1.382764166,0.304639851,0.003895036,0.000356758,0.004287656,18.50291823,19.59301971,18.18924288,32.50813586,225.5649037,184.2617302,0.159368899,922.7678035,922.6084346,0,225.5649037,2
1.492539252,8.486639963,0.516427207,1.578215323,8.456493868,0.420913176,5.956163596,7.483116083,5.041916385,0.10432339,-0.159485274,0.269648813,-0.175661275,-1.157247343,1.167477489,-16.78445651,-8.504582563,-14.84708769,18.05160311,19.53501032,17.88358258,55.41720487,0.699992328,0.609707975,-1.011781103,0.123838846,4.779172413,6.520912212,3.748595429,4.928640685,9.387907326,3.765431736,4.26116658,8.459993079,2.907895118,3.661729592,6.315418347,3.392159859,1.00253006,0.15866428,1.539653621,0.61576344,-1.405951861,2.43694023,3.54E-05,0.0017053,0.000213383,18.05160311,19.53501032,17.88358258,32.05033537,191.3911547,171.4457051,0.043906302,868.8328006,868.7888943,0,191.3911547,2
1.629941222,8.040913126,0.369216043,1.54684963,8.243610024,0.107254192,6.192438543,8.016351792,5.352735383,0.052382445,-0.192386192,0.254137595,-0.37070204,-1.12352948,0.936630178,-15.95252218,-11.04090903,-15.85080597,17.75998088,19.53575483,18.30880597,56.90645238,0.624102269,0.661932935,-0.896770378,-0.213068118,5.009461376,6.978173346,4.060778054,5.160810339,9.430315971,4.055887627,4.540477689,8.501641512,3.225925356,3.790109155,6.323223617,3.512132381,0.81970046,0.194151566,1.471575355,0.095754493,-1.388850292,2.191608702,0.000190883,3.06E-05,0.001224708,17.75998088,19.53575483,18.30880597,32.12821489,198.6867693,174.8910341,0.225436756,861.705377,861.4799402,0,198.6867693,2
